id,price,used,engine_displacement,vehicle_year,brand,model,engine,doors,traction_control,power,fuel_type,km,transmission,trim,permalink
2665,8990,Usado,-1.0,2017,Suzuki,Celerio,,4,,-1.0,Nafta,49000.0,,GA extra full!!,https://auto.mercadolibre.com.uy/MLU-480870333-suzuki-celerio-ga-extra-full-_JM
2666,34000,Usado,2395.0,2018,Jeep,Compass,2.4,5,4x4,170.0,Nafta,75000.0,Automática,2.4 Limited 4x4 At 5p,https://auto.mercadolibre.com.uy/MLU-480869200-jeep-compass-2018-24-limited-4x4-at-5p-_JM
2667,17300,Usado,1149.0,2018,Renault,Clio,1.2,3,Delantera,75.0,Nafta,26525.0,Manual,1.2 Iv Fase Ii Expression,https://auto.mercadolibre.com.uy/MLU-480868139-renault-clio-2018-12-iv-fase-ii-expression-_JM
2668,9000,Usado,1389.0,2018,Chevrolet,Prisma,1.4,4,Delantera,98.0,Nafta,164049.0,Manual,1.4 Lt 98cv,https://auto.mercadolibre.com.uy/MLU-480863961-chevrolet-prisma-2018-14-lt-98cv-_JM
2669,38000,Usado,-1.0,2017,Toyota,Hilux,2.5 TDI,4,4x4,-1.0,Diésel,226973.0,Manual,SR,https://auto.mercadolibre.com.uy/MLU-480861920-toyota-hilux-_JM
2670,13500,Usado,1598.0,2012,Peugeot,308,1.6,2,Delantera,152.0,Nafta,124000.0,Manual,1.6 Cc Thp 156cv,https://auto.mercadolibre.com.uy/MLU-480846506-peugeot-308-2012-16-cc-thp-156cv-_JM
2671,8500,Usado,-1.0,1998,Toyota,Corolla,,5,,-1.0,Diésel,338000.0,,2.0 Diésel,https://auto.mercadolibre.com.uy/MLU-480837928-toyota-corolla-20-diesel-_JM
2672,16500,Usado,-1.0,2011,Subaru,Forester,,5,,-1.0,Nafta,180500.0,,2.0 XS 4AT,https://auto.mercadolibre.com.uy/MLU-480829501-subaru-forester-20-xs-4at-_JM
2673,48900,Usado,3.0,2018,Volkswagen,Amarok,3.0,4,4x4,224.0,Diésel,119000.0,Automática,3.0 V6 Highline,https://auto.mercadolibre.com.uy/MLU-480820871-volkswagen-amarok-30-v6-highline-2018-_JM
2674,15400,Usado,-1.0,2015,Peugeot,208,1.2,5,Delantera,-1.0,Nafta,40000.0,Manual,Active 1.2 E Extra full,https://auto.mercadolibre.com.uy/MLU-480820453-peugeot-208-12-active-extra-full-con-techo-igual-a-nuevo-_JM
2675,7900,Usado,1997.0,2009,Citroën,Xsara Picasso,2.0,5,Delantera,138.0,Nafta,160000.0,Automática,2.0 Fase2 I Exclusiv 138cv Bva,https://auto.mercadolibre.com.uy/MLU-480819517-citroen-picasso-segunda-duena-excelente-_JM
2676,11200,Usado,2.4,2013,Nissan,Frontier,2.4,2,4x4,-1.0,Nafta,118000.0,Manual,2.4 Le Mt,https://auto.mercadolibre.com.uy/MLU-480819440-nissan-frontier-segundo-dueno-inmaculada-_JM
2677,12500,Usado,-1.0,2016,Mitsubishi,L200,,4,,-1.0,Nafta,220000.0,,2.4 Flex 4x2 Triton,https://auto.mercadolibre.com.uy/MLU-480810996-mitsubishi-l200-24-flex-4x2-triton-_JM
2678,8400,Usado,-1.0,2013,Peugeot,107,1.0,5,Delantera,-1.0,Nafta,108000.0,Manual,1.0 Full,https://auto.mercadolibre.com.uy/MLU-480809246-peugeot-107-2013-10-full-_JM
2679,9300,Usado,1360.0,2016,Citroën,Berlingo,1.4,3,Delantera,75.0,Nafta,159000.0,Manual,1.4 Bussines 75cv Am54,https://auto.mercadolibre.com.uy/MLU-480808841-citron-berlingo-14-bussines-75cv-am54-2016-_JM
2680,8990,Usado,1368.0,2017,Fiat,Uno,1.4,5,Delantera,85.0,Nafta,85000.0,Manual,1.4 Way L,https://auto.mercadolibre.com.uy/MLU-480796305-fiat-uno-14-way-l-2017-_JM
2681,6800,Usado,1.6,2004,Peugeot,307,1.6,5,Delantera,110.0,Nafta,154000.0,Manual,1.6 Xs,https://auto.mercadolibre.com.uy/MLU-480793565-peugeot-307-2004-16-xs-_JM
2682,10900,Usado,1.0,2019,Suzuki,Celerio,1.0,5,Delantera,68.0,Nafta,36000.0,Manual,1.0 Gl 5p,https://auto.mercadolibre.com.uy/MLU-480782575-suzuki-celerio-2019-10-gl-5p-_JM
2683,4900,Usado,1.3,1995,Fiat,Fiorino,1.3,3,Delantera,68.0,Nafta,325000.0,Manual,1.3 Fire,https://auto.mercadolibre.com.uy/MLU-480755421-fiat-fiorino-1995-13-fire-_JM
2684,13500,Usado,1587.0,2019,Peugeot,208,1.6,5,Delantera,115.0,Nafta,65000.0,Manual,1.6 Allure,https://auto.mercadolibre.com.uy/MLU-480751412-peugeot-208-16-allure-2019-_JM
2685,18300,Usado,1.6,2018,Citroën,Berlingo,1.6,5,Delantera,110.0,Nafta,71000.0,Manual,1.6 110 5v Aa 2 Asientos 2pl Doble Puerta,https://auto.mercadolibre.com.uy/MLU-480748984-citroen-berlingo-descuenta-iva-_JM
2686,7500,Usado,-1.0,2009,JMC,Boarding,,4,Trasera,-1.0,Nafta,157000.0,Manual,2.0,https://auto.mercadolibre.com.uy/MLU-480747437-camioneta-doble-cabina-jmc-_JM
2687,20000,Usado,2148.0,2013,Mercedes-Benz,Sprinter,2.1,2,Delantera,129.0,Diésel,281000.0,Manual,2.1 313 Furgon 3000 Mixto 4+1,https://auto.mercadolibre.com.uy/MLU-480747268-mercedes-benz-sprinter-21-313-furgon-3000-mixto-41-2013-_JM
2688,26500,Usado,2494.0,2012,Toyota,Hilux,2.5,4,4x4,120.0,Diésel,378000.0,Manual,2.5 Cd Dx Pack Tdi 120cv 4x4,https://auto.mercadolibre.com.uy/MLU-480747053-toyota-hilux-25-cd-dx-pack-tdi-120cv-4x4-2012-_JM
2689,12900,Usado,3200.0,2011,Mitsubishi,Sportero,3.5,4,4x4,170.0,Nafta,140000.0,Automática,3.5 Doble Cabina V6 4x4,https://auto.mercadolibre.com.uy/MLU-480745396-mitsubishi-sportero-2011-35-doble-cabina-v6-4x4-_JM
2690,12990,Usado,1599.0,2013,Volkswagen,Suran,1.6,5,Delantera,101.0,Nafta,92000.0,Manual,1.6 Highline 101cv,https://auto.mercadolibre.com.uy/MLU-480742503-volkswagen-suran-16-highline-_JM
2691,17900,Usado,1599.0,2021,Volkswagen,Gol,1.6,5,Delantera,101.0,Nafta,500.0,Manual,1.6 Highline,https://auto.mercadolibre.com.uy/MLU-480741691-volkswagen-gol-_JM
2692,7900,Usado,1.0,2011,Suzuki,Celerio,1.0,5,Delantera,65.0,Nafta,90000.0,Manual,1.0 Gl 5p,https://auto.mercadolibre.com.uy/MLU-480719958-suzuki-celerio-2011-10-gl-5p-_JM
2693,11400,Usado,-1.0,2013,Great Wall,Wingle 5,2.4,4,4x4,-1.0,Nafta,136000.0,Manual,2.4 N Super Luxury,https://auto.mercadolibre.com.uy/MLU-480716647-great-wall-wingle-5-_JM
2694,10800,Usado,-1.0,1999,Suzuki,Vitara,,4,,-1.0,Nafta,180000.0,,2.0 v6 4x4,https://auto.mercadolibre.com.uy/MLU-480712782-suzuki-vitara-20-v6-4x4-_JM
2695,28500,Usado,-1.0,2014,Hyundai,H1,,5,,-1.0,Diésel,135000.0,,2.5 turbo diesel,https://auto.mercadolibre.com.uy/MLU-480712345-hyundai-h1-25-turbo-diesel-_JM
2696,16490,Usado,2000.0,2017,Renault,Duster Oroch,2.0,4,,-1.0,Nafta,56000.0,Manual,4x2,https://auto.mercadolibre.com.uy/MLU-480712237-renault-oroch-4x2-20-2017-_JM
2697,9400,Usado,1389.0,2012,Chevrolet,Agile,1.4,5,Delantera,92.0,Nafta,80000.0,Manual,1.4 Ltz,https://auto.mercadolibre.com.uy/MLU-480709906-chevrolet-agile-14-ltz-2012-_JM
2698,6500,Usado,-1.0,2015,Chana,Benni,1.0,5,Delantera,68.0,Nafta,94500.0,Manual,1.0 Full Manual,https://auto.mercadolibre.com.uy/MLU-480709013-chana-benni-2015-10-full-manual-_JM
2699,14990,Usado,-1.0,2016,Citroën,C4 Cactus,1.2,5,4x2,-1.0,Nafta,125000.0,Manual,CACTUS N 2 BM5,https://auto.mercadolibre.com.uy/MLU-480707742-citron-c4-cactus-cactus-n-2-bm5-_JM
2700,17900,Usado,1600.0,2016,Suzuki,Vitara,1.6,5,,-1.0,Nafta,111000.0,Automática,Gl,https://auto.mercadolibre.com.uy/MLU-480706696-suzuki-vitara-gl-16-2016-_JM
2701,15000,Usado,1400.0,2017,Suzuki,Baleno,1.4,4,,-1.0,Nafta,75000.0,Manual,GLX,https://auto.mercadolibre.com.uy/MLU-480706695-suzuki-baleno-glx-14-2017-_JM
2702,8990,Usado,1400.0,2015,Fiat,Fiorino,1.4,5,,-1.0,Nafta,91000.0,Manual,FURGON,https://auto.mercadolibre.com.uy/MLU-480705255-fiat-fiorino-furgon-14-2015-_JM
2703,10230,Usado,1000.0,2016,Kia,Picanto,1.0,5,,-1.0,Nafta,64000.0,Manual,-,https://auto.mercadolibre.com.uy/MLU-480705254-kia-picanto-10-2016-_JM
2704,22990,Usado,1800.0,2018,Chevrolet,Tracker,1.8,5,,-1.0,Nafta,63500.0,Automática,LT,https://auto.mercadolibre.com.uy/MLU-480704453-chevrolet-tracker-lt-18-2018-_JM
2705,12490,Usado,1600.0,2015,Nissan,Versa,1.6,5,,-1.0,Nafta,100000.0,Manual,ADVANCE,https://auto.mercadolibre.com.uy/MLU-480704426-nissan-versa-advance-16-2015-_JM
2706,46900,Usado,1991.0,2015,Mercedes-Benz,Clase C,2.0,4,Trasera,211.0,Nafta,61000.0,Automática,2.0 C250 Avantgarde 211cv At,https://auto.mercadolibre.com.uy/MLU-480703846-mercedes-benz-clase-c-2015-20-c250-avantgarde-211cv-at-_JM
2707,10800,Usado,-1.0,2014,Kia,Picanto,,5,,-1.0,Nafta,78000.0,,AUTOMATICO EXTRAFULL,https://auto.mercadolibre.com.uy/MLU-480701350-kia-picanto-automatico-extrafull-_JM
2708,9900,Usado,-1.0,2012,Chevrolet,Aveo,,5,,-1.0,Nafta,37000.0,,Aveo LT 1.6,https://auto.mercadolibre.com.uy/MLU-480701312-chevrolet-aveo-aveo-lt-16-_JM
2709,14800,Usado,2968.0,2007,Ford,Ranger,2.8,2,4x2,132.0,Diésel,360.0,Manual,2.8 Cd Xlt 4x2,https://auto.mercadolibre.com.uy/MLU-480693952-ford-ranger-28-cd-xlt-4x2-2007-_JM
2710,5500,Usado,1.3,2010,Geely,CK,1.3,4,Delantera,93.0,Nafta,133000.0,Manual,1.3 16v Gb 93 hp,https://auto.mercadolibre.com.uy/MLU-480690063-geely-ck-13-16v-gb-93-hp-2010-_JM
2711,65900,Usado,3598.0,2012,Porsche,Cayenne,3.6,5,4x4,300.0,Nafta,140000.0,Manual,3.6 300cv (958),https://auto.mercadolibre.com.uy/MLU-480687914-porsche-cayenne-36-300cv-958-2012-_JM
2712,23900,Usado,1984.0,2012,Volkswagen,Vento,2.0,4,Delantera,211.0,Nafta,140000.0,Manual,2.0 Tsi Gli,https://auto.mercadolibre.com.uy/MLU-480686126-volkswagen-vento-20-tsi-gli-2012-_JM
2713,15200,Usado,-1.0,2012,Suzuki,Swift,,5,,-1.0,Nafta,138000.0,,Sport,https://auto.mercadolibre.com.uy/MLU-480685892-suzuki-swift-sport-_JM
2714,36900,Usado,2967.0,2010,Jaguar,XF,3.0,4,Trasera,238.0,Nafta,85000.0,Automática,3.0 V6,https://auto.mercadolibre.com.uy/MLU-480682161-jaguar-xf-2010-30-v6-_JM
2715,8150,Usado,1206.0,2015,Chevrolet,Spark,1.2,3,Delantera,81.0,Nafta,56000.0,Manual,1.2 Lt,https://auto.mercadolibre.com.uy/MLU-480679746-chevrolet-spark-12-lt-2015-_JM
2716,16800,Usado,-1.0,2016,Peugeot,208,1.2,5,,-1.0,Nafta,24000.0,Manual,1.2 PureTech ESP,https://auto.mercadolibre.com.uy/MLU-480665840-peugeot-208-12-puretech-82-like-esp-frances-_JM
2717,3800,Usado,1.3,1993,Ford,Festiva,1.3,3,Delantera,60.0,Nafta,111111.0,Manual,1.3 Cl,https://auto.mercadolibre.com.uy/MLU-480660008-ford-festiva-1993-13-cl-_JM
2718,19000,Usado,1998.0,2013,Kia,Sportage,2.0,5,4x2,163.0,Nafta,165000.0,Automática,2.0 Ex 2wd 163cv At,https://auto.mercadolibre.com.uy/MLU-480656513-kia-sportage-2013-20-ex-2wd-163cv-at-doble-techo-_JM
2719,6000,Usado,-1.0,2011,DFSK,Doble Cabina,1.1,5,,-1.0,Nafta,190000.0,Manual,1.1,https://auto.mercadolibre.com.uy/MLU-480652274-camioneta-dfsk-11-dta-iva-motor-nuevo-_JM
2720,9500,Usado,1598.0,2010,Renault,Kangoo,1.6,3,Delantera,95.0,Nafta,139500.0,Manual,1.6 2 Furgon Confort 5as Lc Cd,https://auto.mercadolibre.com.uy/MLU-480642923-renault-kangoo-16-2-furgon-confort-5as-lc-cd-2010-_JM
2721,50000,Usado,-1.0,2012,Chevrolet,Meriva,,5,,-1.0,Diésel,350000.0,,1.7 Full Diesel,https://auto.mercadolibre.com.uy/MLU-480642425-chevrolet-meriva-17-full-diesel-_JM
2722,9300,Usado,1.6,2014,Renault,Logan,1.6,4,Delantera,85.0,Nafta,66000.0,Manual,1.6 Authentique 85cv,https://auto.mercadolibre.com.uy/MLU-480640537-renault-logan-16-authentique-85cv-2014-_JM
2723,9500,Usado,-1.0,1996,Nissan,4x4 full,,3,,-1.0,Diésel,400000.0,,Terrano 2,https://auto.mercadolibre.com.uy/MLU-480639475-nissan-4x4-full-terrano-2-_JM
2724,10200,Usado,1368.0,2014,Fiat,Palio,1.4,5,Delantera,87.0,Nafta,113500.0,Manual,1.4 Weekend Trekking Pk Seg Alarm,https://auto.mercadolibre.com.uy/MLU-480630814-fiat-palio-weekend-2014-14-_JM
2725,10490,Usado,-1.0,2010,Honda,Fit,1.4,5,,-1.0,Nafta,200000.0,Automática,LX AT 1.4,https://auto.mercadolibre.com.uy/MLU-480630596-honda-fit-lx-automatico-14-ano-2010-excelente-_JM
2726,15500,Usado,1796.0,2013,Chevrolet,Cruze,1.8,4,Delantera,141.0,Nafta,79000.0,Automática,1.8 Ltz At 141cv,https://auto.mercadolibre.com.uy/MLU-480629780-chevrolet-cruze-ltz-at-18-141cv-_JM
2727,19900,Usado,1984.0,2014,Volkswagen,Tiguan,2.0,5,4x4,200.0,Nafta,113000.0,Manual,2.0 Sport & Style Tsi 200cv,https://auto.mercadolibre.com.uy/MLU-480627613-volkswagen-tiguan-20-sport-style-tsi-200cv-2014-_JM
2728,12500,Usado,1799.0,2008,Honda,Civic,1.8,4,Delantera,140.0,Nafta,185000.0,Manual,1.8 Exs Mt,https://auto.mercadolibre.com.uy/MLU-480623979-honda-civic-18-exs-mt-2008-_JM
2729,13500,Usado,1587.0,2018,Citroën,C3,1.5,5,Delantera,90.0,Nafta,60000.0,Manual,1.5 Feel 90cv,https://auto.mercadolibre.com.uy/MLU-480623481-citron-c3-15-feel-90cv-2018-_JM
2730,16000,Usado,1998.0,2017,Renault,Duster Oroch,2.0,5,4x2,143.0,Nafta,111000.0,Manual,2.0 Privilege,https://auto.mercadolibre.com.uy/MLU-480623483-renault-duster-oroch-2017-20-privilege-_JM
2731,7900,Usado,1.0,2012,Suzuki,Celerio,1.0,5,Delantera,65.0,Nafta,110000.0,Manual,1.0 Ga 5p,https://auto.mercadolibre.com.uy/MLU-480622307-suzuki-celerio-_JM
2732,9800,Usado,-1.0,2018,Fiat,Uno,1.4,4,4x2,-1.0,Nafta,67000.0,Manual,Attractive 2018,https://auto.mercadolibre.com.uy/MLU-480619521-fiat-uno-attractive-2018-_JM
2733,35900,Usado,2457.0,2012,Subaru,Impreza,2.5,4,Integral,265.0,Nafta,79000.0,Manual,2.5 Sedan Wrx-265 265cv Mt,https://auto.mercadolibre.com.uy/MLU-480619520-subaru-impreza-25-sedan-wrx-265-265cv-mt-2012-_JM
2734,26300,Usado,1999.0,2016,Hyundai,Tucson,2.0,5,4x2,154.0,Nafta,73515.0,Manual,2.0 16v,https://auto.mercadolibre.com.uy/MLU-480609563-hyundai-tucson-20-16v-_JM
2735,5300,Usado,-1.0,1997,Volkswagen,Gol,,3,,-1.0,Diésel,111.0,,1.9 diesel,https://auto.mercadolibre.com.uy/MLU-480608292-volkswagen-gol-19-diesel-_JM
2736,18000,Usado,898.0,2017,Renault,Clio,0.9,5,Delantera,90.0,Nafta,44000.0,Manual,0.9 Iv Fase Ii Turbo Dynamique,https://auto.mercadolibre.com.uy/MLU-480605099-renault-clio-2017-09-iv-fase-ii-turbo-dynamique-_JM
2737,4000,Usado,-1.0,1996,Subaru,Legacy,2.0,4,Delantera,-1.0,Nafta,325140.0,Manual,1992,https://auto.mercadolibre.com.uy/MLU-480603186-subaru-legacy-92-20-extra-full-_JM
2738,10800,Usado,1242.0,2019,Fiat,Fiorino,1.4,3,Delantera,68.0,Nafta,53200.0,Manual,1.4 Furgon Comfort,https://auto.mercadolibre.com.uy/MLU-480602641-fiat-fiorino-14-2019-impecable--_JM
2739,10790,Usado,-1.0,2018,Renault,Kwid,1.0,5,Delantera,-1.0,Nafta,37700.0,Manual,1.0 Sce 66cv Intense,https://auto.mercadolibre.com.uy/MLU-480602278-renault-kwid-intense-10-_JM
2740,8500,Usado,1.4,2014,Chevrolet,Sail,1.4,4,Delantera,94.0,Nafta,154000.0,Manual,1.4 Extra Full,https://auto.mercadolibre.com.uy/MLU-480597296-chevrolet-sail-2014-14-extra-full-_JM
2741,11500,Usado,1368.0,2019,Fiat,Uno,1.4,5,Delantera,85.0,Nafta,46000.0,Manual,1.4 Way Lx,https://auto.mercadolibre.com.uy/MLU-480595236-fiat-uno-14-way-lx-2019-_JM
2742,8500,Usado,1389.0,2011,Chevrolet,Agile,1.4,5,Delantera,92.0,Nafta,116000.0,Manual,1.4 Ltz,https://auto.mercadolibre.com.uy/MLU-600003413-chevrolet-agile-14-ltz-2011-_JM
2743,11000,Usado,1596.0,2012,Volkswagen,Gol,1.6,5,Delantera,92.0,Nafta,93000.0,Manual,1.6 Trendline,https://auto.mercadolibre.com.uy/MLU-480580125-volkswagen-gol-g5-sedan-_JM
2744,8000,Usado,-1.0,2010,Chevrolet,Corsa,,5,,-1.0,Nafta,96885.0,,Wagon,https://auto.mercadolibre.com.uy/MLU-480571276-chevrolet-wuagon-wagon-_JM
2745,10200,Usado,1248.0,2016,Kia,picante,1.2,5,Delantera,87.0,Nafta,70000.0,Manual,EX MT,https://auto.mercadolibre.com.uy/MLU-480570147-kia-picanto-_JM
2746,14500,Usado,1587.0,2017,Peugeot,208,1.6,5,Delantera,115.0,Nafta,85000.0,Manual,1.6 Allure,https://auto.mercadolibre.com.uy/MLU-480566081-peugeot-208-16-allure-2017-_JM
2747,14200,Usado,1796.0,2016,Chevrolet,Spin,1.8,5,Delantera,105.0,Nafta,153000.0,Manual,1.8 Activ Ltz 7as 105cv,https://auto.mercadolibre.com.uy/MLU-480554093-chevrolet-spin-2016-18-activ-ltz-7as-105cv-_JM
2748,16490,Usado,2400.0,2016,Chevrolet,Captiva,2.4,4,,-1.0,Nafta,135000.0,Automática,SPORT 182HP,https://auto.mercadolibre.com.uy/MLU-480552374-chevrolet-captiva-sport-182hp-24-2016-_JM
2749,15990,Usado,2400.0,2016,Suzuki,Grand Vitara,2.4,5,,-1.0,Nafta,108000.0,Manual,4X4 JLX,https://auto.mercadolibre.com.uy/MLU-480552339-suzuki-grand-vitara-4x4-jlx-24-2016-_JM
2750,8500,Usado,1600.0,2011,Renault,Symbol,1.6,4,,-1.0,Nafta,56000.0,Manual,-,https://auto.mercadolibre.com.uy/MLU-480552334-renault-symbol-16-2011-_JM
2751,9900,Usado,1400.0,2013,Peugeot,207,1.4,5,,-1.0,Nafta,122000.0,Manual,COMPACT,https://auto.mercadolibre.com.uy/MLU-480552276-peugeot-207-compact-14-2013-_JM
2752,8900,Usado,2000.0,2007,Nissan,Sentra,2.0,4,,-1.0,Nafta,144000.0,Manual,B16 M/T,https://auto.mercadolibre.com.uy/MLU-480552287-nissan-sentra-b16-mt-20-2007-_JM
2753,5800,Usado,995.0,2008,Chevrolet,Spark,1.0,5,Delantera,65.0,Nafta,152335.0,Manual,1.0 Base Sin Aire,https://auto.mercadolibre.com.uy/MLU-480552264-chevrolet-spark-_JM
2754,15900,Usado,1800.0,2016,Nissan,Sentra,1.8,4,,-1.0,Nafta,102000.0,Automática,SR,https://auto.mercadolibre.com.uy/MLU-480552260-nissan-sentra-sr-18-2016-_JM
2755,16200,Usado,1600.0,2017,Ford,Ecosport,1.6,5,,-1.0,Nafta,85000.0,Manual,SE,https://auto.mercadolibre.com.uy/MLU-480552220-ford-ecosport-se-16-2017-_JM
2756,20490,Usado,1600.0,2018,Nissan,Kicks,1.6,5,,-1.0,Nafta,60000.0,Manual,ADVANCE M/T,https://auto.mercadolibre.com.uy/MLU-480551957-nissan-kicks-advance-mt-16-2018-_JM
2757,33490,Usado,2000.0,2019,Nissan,Qashqai,2.0,4,,-1.0,Nafta,30000.0,Automática,Advance Cvt,https://auto.mercadolibre.com.uy/MLU-480551936-nissan-qashqai-advance-cvt-20-2019-_JM
2758,10300,Usado,-1.0,2011,Peugeot,Partner,,5,,-1.0,Nafta,207000.0,,Partner B9,https://auto.mercadolibre.com.uy/MLU-480551914-peugeot-partner-partner-b9-_JM
2759,13900,Usado,-1.0,2018,Peugeot,208,,5,,-1.0,Nafta,83000.0,Manual,ACTIVE,https://auto.mercadolibre.com.uy/MLU-480551899-peugeot-208-active-2018-_JM
2760,8500,Usado,1368.0,2012,Fiat,Strada,1.4,2,Delantera,87.0,Nafta,95000.0,Manual,1.4 Trekking,https://auto.mercadolibre.com.uy/MLU-480536564-fiat-strada-2012-14-trekking-_JM
2761,15500,Usado,1.2,2018,Peugeot,301,1.2,4,Delantera,72.0,Nafta,32000.0,Manual,1.2 Active Bluetooth,https://auto.mercadolibre.com.uy/MLU-480534846-peugeot-301-2018-12-active-bluetooth-_JM
2762,5300,Usado,-1.0,2001,Toyota,Yaris,1.3,5,,-1.0,Nafta,270000.0,Manual,Standar,https://auto.mercadolibre.com.uy/MLU-480528800-toyota-yaris-_JM
2763,12990,Usado,1000.0,2020,Renault,Logan,1.0,4,,-1.0,Nafta,75000.0,Manual,LIFE,https://auto.mercadolibre.com.uy/MLU-480525119-renault-logan-life-10-2020-_JM
2764,13900,Usado,1800.0,2014,Nissan,Sentra,1.8,4,,-1.0,Nafta,103000.0,Automática,Exclusive,https://auto.mercadolibre.com.uy/MLU-480524192-nissan-sentra-exclusive-18-2014-_JM
2765,9500,Usado,-1.0,2010,Hyundai,Accent,,5,,-1.0,Nafta,80000.0,,1.4 Gls,https://auto.mercadolibre.com.uy/MLU-480523098-hyundai-accent-14-gls-permuto-financio-aveo-g5-g6-g7-corsa-_JM
2766,15500,Usado,1781.0,2012,Volkswagen,Bora,1.8,4,Delantera,180.0,Nafta,125000.0,Manual,1.8 Highline T 180cv Cuero,https://auto.mercadolibre.com.uy/MLU-480500620-volkswagen-bora-18-highline-t-180cv-cuero-2012-_JM
2767,12500,Usado,-1.0,2020,Fiat,Fiorino,,3,,-1.0,Nafta,17215.0,,fiorino furgón 1.4,https://auto.mercadolibre.com.uy/MLU-480489959-fiat-fiorino-fiorino-furgon-14-_JM
2768,6700,Usado,-1.0,2008,Citroën,Berlingo,,4,,-1.0,Nafta,311000.0,,1.4 I,https://auto.mercadolibre.com.uy/MLU-480474778-citron-berlingo-14-i-_JM
2769,17500,Usado,1998.0,2011,Hyundai,Tucson,2.0,5,4x2,166.0,Nafta,75000.0,Automática,2.0 Gl 6at 2wd,https://auto.mercadolibre.com.uy/MLU-480473919-hyundai-tucson-2011-20-gl-6at-2wd-_JM
2770,11800,Usado,-1.0,2014,Ford,Fiesta,,4,,-1.0,Nafta,1.0,,Ford fiesta sedan,https://auto.mercadolibre.com.uy/MLU-480468031-ford-fiesta-ford-fiesta-sedan-_JM
2771,9200,Usado,1242.0,2017,Fiat,Fiorino,1.4,3,Delantera,68.0,Nafta,120500.0,Manual,1.4 Furgon Comfort,https://auto.mercadolibre.com.uy/MLU-480467869-fiat-_JM
2772,19900,Usado,1998.0,2014,Kia,Sportage,2.0,5,4x2,163.0,Nafta,94000.0,Automática,2.0 Ex 2wd 163cv 6at,https://auto.mercadolibre.com.uy/MLU-480464145-kia-sportage-2014-_JM
2773,17500,Usado,2488.0,2012,Ford,Ranger,2.5,2,4x2,166.0,Nafta,242567.0,Manual,2.5 Cd 4x2 Xl Ivct 166cv,https://auto.mercadolibre.com.uy/MLU-480462262-ford-ranger-25-cd-4x2-xl-ivct-166cv-2012-_JM
2774,34900,Usado,1798.0,2020,Toyota,Corolla,1.8,4,Delantera,140.0,Nafta,8000.0,Automática,1.8 Se-g Cvt 140cv,https://auto.mercadolibre.com.uy/MLU-480461810-toyota-corolla-2020-18-se-g-cvt-140cv-_JM
2775,14990,Usado,-1.0,2018,Volkswagen,Saveiro,,2,,-1.0,Nafta,72000.0,,doble cabina nueva,https://auto.mercadolibre.com.uy/MLU-480461392-volkswagen-saveiro-doble-cabina-nueva-_JM
2776,12900,Usado,1598.0,2017,Nissan,Versa,1.6,4,Delantera,106.0,Nafta,49000.0,Automática,1.6 Drive At,https://auto.mercadolibre.com.uy/MLU-480460409-nissan-versa-16-drive-at-2017-_JM
2777,9900,Usado,1598.0,2012,Renault,Sandero Stepway,1.6,5,Delantera,105.0,Nafta,130000.0,Manual,1.6 Confort 105cv,https://auto.mercadolibre.com.uy/MLU-480459464-ranault-sandero-stepway-_JM
2778,23000,Usado,-1.0,2009,BMW,320I,,5,,-1.0,Nafta,111111.0,,Auto,https://auto.mercadolibre.com.uy/MLU-480448684-bmw-320i-auto-_JM
2779,17000,Usado,1984.0,2011,Volkswagen,Tiguan,2.0,5,4x4,200.0,Nafta,197000.0,Automática,2.0 Elegance Tsi 200cv Tiptronic,https://auto.mercadolibre.com.uy/MLU-480444477-volkswagen-tiguan-en-muy-buen-estado-_JM
2780,12000,Usado,1796.0,2013,Chevrolet,Spin,1.8,5,Delantera,105.0,Nafta,109500.0,Automática,1.8 Ltz 7as At 105cv,https://auto.mercadolibre.com.uy/MLU-480439871-chevrolet-spin-18-ltz-7as-at-105cv-2013-_JM
2781,16000,Usado,1797.0,2015,Hyundai,Elantra,1.8,4,Delantera,150.0,Nafta,111.0,Automática,1.8 Gls 6at Seguridad Premium,https://auto.mercadolibre.com.uy/MLU-480439760-hyundai-elantra-2015-18-gls-6at-seguridad-premium-_JM
2782,11700,Usado,-1.0,2012,Volkswagen,Suran,1.6,5,4x2,-1.0,Nafta,110000.0,Manual,CROSS,https://auto.mercadolibre.com.uy/MLU-480422904-volkswagen-suran-cross-_JM
2783,10000,Usado,1599.0,2015,Volkswagen,Gol Sedan,1.6,4,Delantera,101.0,Nafta,150000.0,Manual,1.6 Trendline 101cv,https://auto.mercadolibre.com.uy/MLU-480421808-volkswagen-gol-sedan-16-trendline-101cv-2015-_JM
2784,14000,Usado,2.5,1999,Mercedes-Benz,Clase C,2.5,4,Trasera,113.0,Diésel,435000.0,Manual,2.5 C250 Elegance Plus,https://auto.mercadolibre.com.uy/MLU-480421474-mercedes-benz-clase-c-1999-25-c250-elegance-plus-_JM
2785,9990,Usado,1600.0,2018,Renault,Kangoo,1.6,5,,-1.0,Nafta,147000.0,Manual,EXPRESS COMFORT,https://auto.mercadolibre.com.uy/MLU-480421398-renault-kangoo-express-comfort-16-2018-_JM
2786,15900,Usado,2000.0,2017,Renault,Duster Oroch,2.0,4,,-1.0,Nafta,93500.0,Manual,2.0,https://auto.mercadolibre.com.uy/MLU-480421385-renault-oroch-20-20-2017-_JM
